party_id,name,type,country,business,risk_rating
2736,Customer_02736,I,US,I,5
2737,Customer_02737,I,US,I,57
2738,Customer_02738,I,US,I,24
2739,Customer_02739,I,US,I,31
2740,Customer_02740,I,US,I,94
2741,Customer_02741,I,US,I,78
2742,Customer_02742,I,US,I,91
2743,Customer_02743,I,US,I,57
2744,Customer_02744,I,US,I,21
2745,Customer_02745,I,US,I,15
2746,Customer_02746,I,US,I,71
2747,Customer_02747,I,US,I,16
2748,Customer_02748,I,US,I,2
2749,Customer_02749,I,US,I,38
2750,Customer_02750,I,US,I,81
2751,Customer_02751,I,US,I,66
2752,Customer_02752,I,US,I,0
2753,Customer_02753,I,US,I,99
2754,Customer_02754,I,US,I,24
2755,Customer_02755,I,US,I,50
2756,Customer_02756,I,US,I,16
2757,Customer_02757,I,US,I,7
2758,Customer_02758,I,US,I,50
2759,Customer_02759,I,US,I,3
2760,Customer_02760,I,US,I,95
2761,Customer_02761,I,US,I,10
2762,Customer_02762,I,US,I,29
2763,Customer_02763,I,US,I,100
2764,Customer_02764,I,US,I,96
2765,Customer_02765,I,US,I,44
2766,Customer_02766,I,US,I,21
2767,Customer_02767,I,US,I,43
2768,Customer_02768,I,US,I,0
2769,Customer_02769,I,US,I,57
2770,Customer_02770,I,US,I,20
2771,Customer_02771,I,US,I,7
2772,Customer_02772,I,US,I,97
2773,Customer_02773,I,US,I,89
2774,Customer_02774,I,US,I,66
2775,Customer_02775,I,US,I,8
2776,Customer_02776,I,US,I,88
2777,Customer_02777,I,US,I,72
2778,Customer_02778,I,US,I,1
2779,Customer_02779,I,US,I,88
2780,Customer_02780,I,US,I,48
2781,Customer_02781,I,US,I,13
2782,Customer_02782,I,US,I,92
2783,Customer_02783,I,US,I,39
2784,Customer_02784,I,US,I,100
2785,Customer_02785,I,US,I,77
2786,Customer_02786,I,US,I,46
2787,Customer_02787,I,US,I,28
2788,Customer_02788,I,US,I,72
2789,Customer_02789,I,US,I,56
2790,Customer_02790,I,US,I,22
2791,Customer_02791,I,US,I,54
2792,Customer_02792,I,US,I,47
2793,Customer_02793,I,US,I,38
2794,Customer_02794,I,US,I,72
2795,Customer_02795,I,US,I,58
2796,Customer_02796,I,US,I,88
2797,Customer_02797,I,US,I,36
2798,Customer_02798,I,US,I,31
2799,Customer_02799,I,US,I,62
2800,Customer_02800,I,US,I,42
2801,Customer_02801,I,US,I,34
2802,Customer_02802,I,US,I,40
2803,Customer_02803,I,US,I,37
2804,Customer_02804,I,US,I,98
2805,Customer_02805,I,US,I,53
2806,Customer_02806,I,US,I,87
2807,Customer_02807,I,US,I,45
2808,Customer_02808,I,US,I,57
2809,Customer_02809,I,US,I,12
2810,Customer_02810,I,US,I,75
2811,Customer_02811,I,US,I,62
2812,Customer_02812,I,US,I,24
2813,Customer_02813,I,US,I,19
2814,Customer_02814,I,US,I,5
2815,Customer_02815,I,US,I,7
2816,Customer_02816,I,US,I,54
2817,Customer_02817,I,US,I,14
2818,Customer_02818,I,US,I,13
2819,Customer_02819,I,US,I,28
2820,Customer_02820,I,US,I,99
2821,Customer_02821,I,US,I,74
2822,Customer_02822,I,US,I,82
2823,Customer_02823,I,US,I,5
2824,Customer_02824,I,US,I,53
2825,Customer_02825,I,US,I,99
2826,Customer_02826,I,US,I,74
2827,Customer_02827,I,US,I,62
2828,Customer_02828,I,US,I,30
2829,Customer_02829,I,US,I,19
2830,Customer_02830,I,US,I,89
2831,Customer_02831,I,US,I,86
2832,Customer_02832,I,US,I,84
2833,Customer_02833,I,US,I,92
2834,Customer_02834,I,US,I,32
2835,Customer_02835,I,US,I,10
2836,Customer_02836,I,US,I,39
2837,Customer_02837,I,US,I,70
2838,Customer_02838,I,US,I,90
2839,Customer_02839,I,US,I,42
2840,Customer_02840,I,US,I,32
2841,Customer_02841,I,US,I,70
2842,Customer_02842,I,US,I,91
2843,Customer_02843,I,US,I,67
2844,Customer_02844,I,US,I,86
2845,Customer_02845,I,US,I,34
2846,Customer_02846,I,US,I,58
2847,Customer_02847,I,US,I,36
2848,Customer_02848,I,US,I,48
2849,Customer_02849,I,US,I,93
2850,Customer_02850,I,US,I,54
2851,Customer_02851,I,US,I,92
2852,Customer_02852,I,US,I,16
2853,Customer_02853,I,US,I,55
2854,Customer_02854,I,US,I,58
2855,Customer_02855,I,US,I,63
2856,Customer_02856,I,US,I,19
2857,Customer_02857,I,US,I,96
2858,Customer_02858,I,US,I,78
2859,Customer_02859,I,US,I,51
2860,Customer_02860,I,US,I,7
2861,Customer_02861,I,US,I,71
2862,Customer_02862,I,US,I,29
2863,Customer_02863,I,US,I,31
2864,Customer_02864,I,US,I,58
2865,Customer_02865,I,US,I,25
2866,Customer_02866,I,US,I,64
2867,Customer_02867,I,US,I,93
2868,Customer_02868,I,US,I,75
2869,Customer_02869,I,US,I,12
2870,Customer_02870,I,US,I,85
2871,Customer_02871,I,US,I,80
2872,Customer_02872,I,US,I,0
2873,Customer_02873,I,US,I,41
2874,Customer_02874,I,US,I,10
2875,Customer_02875,I,US,I,87
2876,Customer_02876,I,US,I,9
2877,Customer_02877,I,US,I,33
2878,Customer_02878,I,US,I,27
2879,Customer_02879,I,US,I,20
2880,Customer_02880,I,US,I,66
2881,Customer_02881,I,US,I,71
2882,Customer_02882,I,US,I,76
2883,Customer_02883,I,US,I,26
2884,Customer_02884,I,US,I,85
2885,Customer_02885,I,US,I,58
2886,Customer_02886,I,US,I,81
2887,Customer_02887,I,US,I,43
2888,Customer_02888,I,US,I,82
2889,Customer_02889,I,US,I,91
2890,Customer_02890,I,US,I,17
2891,Customer_02891,I,US,I,59
2892,Customer_02892,I,US,I,23
2893,Customer_02893,I,US,I,46
2894,Customer_02894,I,US,I,37
2895,Customer_02895,I,US,I,34
2896,Customer_02896,I,US,I,93
2897,Customer_02897,I,US,I,95
2898,Customer_02898,I,US,I,45
2899,Customer_02899,I,US,I,38
2900,Customer_02900,I,US,I,13
2901,Customer_02901,I,US,I,44
2902,Customer_02902,I,US,I,77
2903,Customer_02903,I,US,I,60
2904,Customer_02904,I,US,I,39
2905,Customer_02905,I,US,I,15
2906,Customer_02906,I,US,I,98
2907,Customer_02907,I,US,I,71
2908,Customer_02908,I,US,I,30
2909,Customer_02909,I,US,I,44
2910,Customer_02910,I,US,I,32
2911,Customer_02911,I,US,I,23
2912,Customer_02912,I,US,I,44
2913,Customer_02913,I,US,I,41
2914,Customer_02914,I,US,I,17
2915,Customer_02915,I,US,I,34
2916,Customer_02916,I,US,I,76
2917,Customer_02917,I,US,I,10
2918,Customer_02918,I,US,I,22
2919,Customer_02919,I,US,I,71
2920,Customer_02920,I,US,I,29
2921,Customer_02921,I,US,I,78
2922,Customer_02922,I,US,I,89
2923,Customer_02923,I,US,I,99
2924,Customer_02924,I,US,I,90
2925,Customer_02925,I,US,I,43
2926,Customer_02926,I,US,I,84
2927,Customer_02927,I,US,I,95
2928,Customer_02928,I,US,I,37
2929,Customer_02929,I,US,I,93
2930,Customer_02930,I,US,I,86
2931,Customer_02931,I,US,I,65
2932,Customer_02932,I,US,I,28
2933,Customer_02933,I,US,I,17
2934,Customer_02934,I,US,I,1
2935,Customer_02935,I,US,I,23
2936,Customer_02936,I,US,I,32
2937,Customer_02937,I,US,I,62
2938,Customer_02938,I,US,I,17
2939,Customer_02939,I,US,I,28
2940,Customer_02940,I,US,I,76
2941,Customer_02941,I,US,I,47
2942,Customer_02942,I,US,I,36
2943,Customer_02943,I,US,I,54
2944,Customer_02944,I,US,I,38
2945,Customer_02945,I,US,I,65
2946,Customer_02946,I,US,I,73
2947,Customer_02947,I,US,I,87
2948,Customer_02948,I,US,I,44
2949,Customer_02949,I,US,I,64
2950,Customer_02950,I,US,I,7
2951,Customer_02951,I,US,I,83
2952,Customer_02952,I,US,I,81
2953,Customer_02953,I,US,I,4
2954,Customer_02954,I,US,I,16
2955,Customer_02955,I,US,I,32
2956,Customer_02956,I,US,I,2
2957,Customer_02957,I,US,I,13
2958,Customer_02958,I,US,I,92
2959,Customer_02959,I,US,I,75
2960,Customer_02960,I,US,I,50
2961,Customer_02961,I,US,I,76
2962,Customer_02962,I,US,I,63
2963,Customer_02963,I,US,I,44
2964,Customer_02964,I,US,I,64
2965,Customer_02965,I,US,I,20
2966,Customer_02966,I,US,I,30
2967,Customer_02967,I,US,I,91
2968,Customer_02968,I,US,I,3
2969,Customer_02969,I,US,I,13
2970,Customer_02970,I,US,I,35
2971,Customer_02971,I,US,I,89
2972,Customer_02972,I,US,I,20
2973,Customer_02973,I,US,I,2
2974,Customer_02974,I,US,I,87
2975,Customer_02975,I,US,I,42
2976,Customer_02976,I,US,I,1
2977,Customer_02977,I,US,I,2
2978,Customer_02978,I,US,I,94
2979,Customer_02979,I,US,I,46
2980,Customer_02980,I,US,I,57
2981,Customer_02981,I,US,I,60
2982,Customer_02982,I,US,I,11
2983,Customer_02983,I,US,I,41
2984,Customer_02984,I,US,I,52
2985,Customer_02985,I,US,I,62
2986,Customer_02986,I,US,I,81
2987,Customer_02987,I,US,I,59
2988,Customer_02988,I,US,I,17
2989,Customer_02989,I,US,I,67
2990,Customer_02990,I,US,I,86
2991,Customer_02991,I,US,I,4
2992,Customer_02992,I,US,I,36
2993,Customer_02993,I,US,I,4
2994,Customer_02994,I,US,I,83
2995,Customer_02995,I,US,I,100
2996,Customer_02996,I,US,I,92
2997,Customer_02997,I,US,I,37
2998,Customer_02998,I,US,I,3
2999,Customer_02999,I,US,I,86
3000,Customer_03000,I,US,I,86
3001,Customer_03001,I,US,I,17
3002,Customer_03002,I,US,I,29
3003,Customer_03003,I,US,I,25
3004,Customer_03004,I,US,I,91
3005,Customer_03005,I,US,I,46
3006,Customer_03006,I,US,I,5
3007,Customer_03007,I,US,I,14
3008,Customer_03008,I,US,I,36
3009,Customer_03009,I,US,I,59
3010,Customer_03010,I,US,I,90
3011,Customer_03011,I,US,I,61
3012,Customer_03012,I,US,I,24
3013,Customer_03013,I,US,I,69
3014,Customer_03014,I,US,I,55
3015,Customer_03015,I,US,I,31
3016,Customer_03016,I,US,I,34
3017,Customer_03017,I,US,I,5
3018,Customer_03018,I,US,I,100
3019,Customer_03019,I,US,I,47
3020,Customer_03020,I,US,I,26
3021,Customer_03021,I,US,I,38
3022,Customer_03022,I,US,I,83
3023,Customer_03023,I,US,I,49
3024,Customer_03024,I,US,I,63
3025,Customer_03025,I,US,I,20
3026,Customer_03026,I,US,I,33
3027,Customer_03027,I,US,I,79
3028,Customer_03028,I,US,I,55
3029,Customer_03029,I,US,I,8
3030,Customer_03030,I,US,I,53
3031,Customer_03031,I,US,I,49
3032,Customer_03032,I,US,I,5
3033,Customer_03033,I,US,I,39
3034,Customer_03034,I,US,I,91
3035,Customer_03035,I,US,I,13
3036,Customer_03036,I,US,I,87
3037,Customer_03037,I,US,I,66
3038,Customer_03038,I,US,I,54
3039,Customer_03039,I,US,I,72
3040,Customer_03040,I,US,I,1
3041,Customer_03041,I,US,I,32
3042,Customer_03042,I,US,I,15
3043,Customer_03043,I,US,I,76
3044,Customer_03044,I,US,I,75
3045,Customer_03045,I,US,I,11
3046,Customer_03046,I,US,I,91
3047,Customer_03047,I,US,I,26
3048,Customer_03048,I,US,I,28
3049,Customer_03049,I,US,I,97
3050,Customer_03050,I,US,I,18
3051,Customer_03051,I,US,I,67
3052,Customer_03052,I,US,I,78
3053,Customer_03053,I,US,I,6
3054,Customer_03054,I,US,I,52
3055,Customer_03055,I,US,I,71
3056,Customer_03056,I,US,I,72
3057,Customer_03057,I,US,I,26
3058,Customer_03058,I,US,I,5
3059,Customer_03059,I,US,I,80
3060,Customer_03060,I,US,I,3
3061,Customer_03061,I,US,I,48
3062,Customer_03062,I,US,I,33
3063,Customer_03063,I,US,I,40
3064,Customer_03064,I,US,I,37
3065,Customer_03065,I,US,I,58
3066,Customer_03066,I,US,I,74
3067,Customer_03067,I,US,I,74
3068,Customer_03068,I,US,I,43
3069,Customer_03069,I,US,I,20
3070,Customer_03070,I,US,I,71
3071,Customer_03071,I,US,I,38
3072,Customer_03072,I,US,I,20
3073,Customer_03073,I,US,I,83
3074,Customer_03074,I,US,I,45
3075,Customer_03075,I,US,I,9
3076,Customer_03076,I,US,I,57
3077,Customer_03077,I,US,I,61
3078,Customer_03078,I,US,I,52
3079,Customer_03079,I,US,I,2
3080,Customer_03080,I,US,I,45
3081,Customer_03081,I,US,I,73
3082,Customer_03082,I,US,I,60
3083,Customer_03083,I,US,I,85
3084,Customer_03084,I,US,I,27
3085,Customer_03085,I,US,I,22
3086,Customer_03086,I,US,I,6
3087,Customer_03087,I,US,I,50
3088,Customer_03088,I,US,I,32
3089,Customer_03089,I,US,I,57
3090,Customer_03090,I,US,I,93
3091,Customer_03091,I,US,I,77
3092,Customer_03092,I,US,I,65
3093,Customer_03093,I,US,I,28
3094,Customer_03094,I,US,I,73
3095,Customer_03095,I,US,I,22
3096,Customer_03096,I,US,I,82
3097,Customer_03097,I,US,I,61
3098,Customer_03098,I,US,I,22
3099,Customer_03099,I,US,I,18
3100,Customer_03100,I,US,I,88
3101,Customer_03101,I,US,I,60
3102,Customer_03102,I,US,I,88
3103,Customer_03103,I,US,I,80
3104,Customer_03104,I,US,I,57
3105,Customer_03105,I,US,I,36
3106,Customer_03106,I,US,I,94
3107,Customer_03107,I,US,I,78
3108,Customer_03108,I,US,I,56
3109,Customer_03109,I,US,I,89
3110,Customer_03110,I,US,I,17
3111,Customer_03111,I,US,I,90
3112,Customer_03112,I,US,I,53
3113,Customer_03113,I,US,I,49
3114,Customer_03114,I,US,I,29
3115,Customer_03115,I,US,I,3
3116,Customer_03116,I,US,I,51
3117,Customer_03117,I,US,I,18
3118,Customer_03118,I,US,I,65
3119,Customer_03119,I,US,I,94
3120,Customer_03120,I,US,I,86
3121,Customer_03121,I,US,I,21
3122,Customer_03122,I,US,I,12
3123,Customer_03123,I,US,I,6
3124,Customer_03124,I,US,I,5
3125,Customer_03125,I,US,I,41
3126,Customer_03126,I,US,I,21
3127,Customer_03127,I,US,I,45
3128,Customer_03128,I,US,I,15
3129,Customer_03129,I,US,I,97
3130,Customer_03130,I,US,I,34
3131,Customer_03131,I,US,I,100
3132,Customer_03132,I,US,I,58
3133,Customer_03133,I,US,I,5
3134,Customer_03134,I,US,I,21
3135,Customer_03135,I,US,I,96
3136,Customer_03136,I,US,I,63
3137,Customer_03137,I,US,I,7
3138,Customer_03138,I,US,I,25
3139,Customer_03139,I,US,I,60
3140,Customer_03140,I,US,I,17
3141,Customer_03141,I,US,I,33
3142,Customer_03142,I,US,I,29
3143,Customer_03143,I,US,I,4
3144,Customer_03144,I,US,I,58
3145,Customer_03145,I,US,I,56
3146,Customer_03146,I,US,I,10
3147,Customer_03147,I,US,I,73
3148,Customer_03148,I,US,I,15
3149,Customer_03149,I,US,I,19
3150,Customer_03150,I,US,I,20
3151,Customer_03151,I,US,I,46
3152,Customer_03152,I,US,I,55
3153,Customer_03153,I,US,I,63
3154,Customer_03154,I,US,I,18
3155,Customer_03155,I,US,I,6
3156,Customer_03156,I,US,I,47
3157,Customer_03157,I,US,I,31
3158,Customer_03158,I,US,I,96
3159,Customer_03159,I,US,I,5
3160,Customer_03160,I,US,I,81
3161,Customer_03161,I,US,I,91
3162,Customer_03162,I,US,I,9
3163,Customer_03163,I,US,I,65
3164,Customer_03164,I,US,I,71
3165,Customer_03165,I,US,I,65
3166,Customer_03166,I,US,I,78
3167,Customer_03167,I,US,I,1
3168,Customer_03168,I,US,I,3
3169,Customer_03169,I,US,I,17
3170,Customer_03170,I,US,I,100
3171,Customer_03171,I,US,I,66
3172,Customer_03172,I,US,I,7
3173,Customer_03173,I,US,I,64
3174,Customer_03174,I,US,I,30
3175,Customer_03175,I,US,I,53
3176,Customer_03176,I,US,I,81
3177,Customer_03177,I,US,I,38
3178,Customer_03178,I,US,I,98
3179,Customer_03179,I,US,I,27
3180,Customer_03180,I,US,I,10
3181,Customer_03181,I,US,I,18
3182,Customer_03182,I,US,I,41
3183,Customer_03183,I,US,I,43
3184,Customer_03184,I,US,I,82
3185,Customer_03185,I,US,I,79
3186,Customer_03186,I,US,I,79
3187,Customer_03187,I,US,I,6
3188,Customer_03188,I,US,I,39
3189,Customer_03189,I,US,I,77
3190,Customer_03190,I,US,I,48
3191,Customer_03191,I,US,I,24
3192,Customer_03192,I,US,I,48
3193,Customer_03193,I,US,I,39
3194,Customer_03194,I,US,I,41
3195,Customer_03195,I,US,I,32
3196,Customer_03196,I,US,I,29
3197,Customer_03197,I,US,I,11
3198,Customer_03198,I,US,I,96
3199,Customer_03199,I,US,I,100
3200,Customer_03200,I,US,I,55
3201,Customer_03201,I,US,I,51
3202,Customer_03202,I,US,I,22
3203,Customer_03203,I,US,I,98
3204,Customer_03204,I,US,I,36
3205,Customer_03205,I,US,I,55
3206,Customer_03206,I,US,I,98
3207,Customer_03207,I,US,I,50
3208,Customer_03208,I,US,I,15
3209,Customer_03209,I,US,I,82
3210,Customer_03210,I,US,I,13
3211,Customer_03211,I,US,I,21
3212,Customer_03212,I,US,I,93
3213,Customer_03213,I,US,I,64
3214,Customer_03214,I,US,I,72
3215,Customer_03215,I,US,I,31
3216,Customer_03216,I,US,I,37
3217,Customer_03217,I,US,I,0
3218,Customer_03218,I,US,I,44
3219,Customer_03219,I,US,I,35
3220,Customer_03220,I,US,I,68
3221,Customer_03221,I,US,I,19
3222,Customer_03222,I,US,I,87
3223,Customer_03223,I,US,I,8
3224,Customer_03224,I,US,I,45
3225,Customer_03225,I,US,I,49
3226,Customer_03226,I,US,I,92
3227,Customer_03227,I,US,I,7
3228,Customer_03228,I,US,I,64
3229,Customer_03229,I,US,I,51
3230,Customer_03230,I,US,I,38
3231,Customer_03231,I,US,I,39
3232,Customer_03232,I,US,I,11
3233,Customer_03233,I,US,I,39
3234,Customer_03234,I,US,I,40
3235,Customer_03235,I,US,I,98
3236,Customer_03236,I,US,I,79
3237,Customer_03237,I,US,I,67
3238,Customer_03238,I,US,I,41
3239,Customer_03239,I,US,I,61
3240,Customer_03240,I,US,I,85
3241,Customer_03241,I,US,I,78
3242,Customer_03242,I,US,I,38
3243,Customer_03243,I,US,I,44
3244,Customer_03244,I,US,I,72
3245,Customer_03245,I,US,I,78
3246,Customer_03246,I,US,I,1
3247,Customer_03247,I,US,I,91
3248,Customer_03248,I,US,I,63
3249,Customer_03249,I,US,I,40
3250,Customer_03250,I,US,I,82
3251,Customer_03251,I,US,I,92
3252,Customer_03252,I,US,I,67
3253,Customer_03253,I,US,I,17
3254,Customer_03254,I,US,I,37
3255,Customer_03255,I,US,I,27
3256,Customer_03256,I,US,I,19
3257,Customer_03257,I,US,I,73
3258,Customer_03258,I,US,I,54
3259,Customer_03259,I,US,I,85
3260,Customer_03260,I,US,I,2
3261,Customer_03261,I,US,I,11
3262,Customer_03262,I,US,I,91
3263,Customer_03263,I,US,I,42
3264,Customer_03264,I,US,I,67
3265,Customer_03265,I,US,I,21
3266,Customer_03266,I,US,I,48
3267,Customer_03267,I,US,I,64
3268,Customer_03268,I,US,I,8
3269,Customer_03269,I,US,I,80
3270,Customer_03270,I,US,I,32
3271,Customer_03271,I,US,I,37
3272,Customer_03272,I,US,I,52
3273,Customer_03273,I,US,I,75
3274,Customer_03274,I,US,I,26
3275,Customer_03275,I,US,I,15
3276,Customer_03276,I,US,I,97
3277,Customer_03277,I,US,I,17
3278,Customer_03278,I,US,I,46
3279,Customer_03279,I,US,I,70
3280,Customer_03280,I,US,I,98
3281,Customer_03281,I,US,I,34
3282,Customer_03282,I,US,I,5
3283,Customer_03283,I,US,I,4
3284,Customer_03284,I,US,I,90
3285,Customer_03285,I,US,I,15
3286,Customer_03286,I,US,I,30
3287,Customer_03287,I,US,I,39
3288,Customer_03288,I,US,I,70
3289,Customer_03289,I,US,I,54
3290,Customer_03290,I,US,I,87
3291,Customer_03291,I,US,I,52
3292,Customer_03292,I,US,I,27
3293,Customer_03293,I,US,I,11
3294,Customer_03294,I,US,I,7
3295,Customer_03295,I,US,I,16
3296,Customer_03296,I,US,I,54
3297,Customer_03297,I,US,I,31
3298,Customer_03298,I,US,I,47
3299,Customer_03299,I,US,I,43
3300,Customer_03300,I,US,I,66
3301,Customer_03301,I,US,I,8
3302,Customer_03302,I,US,I,65
3303,Customer_03303,I,US,I,75
3304,Customer_03304,I,US,I,19
3305,Customer_03305,I,US,I,35
3306,Customer_03306,I,US,I,33
3307,Customer_03307,I,US,I,68
3308,Customer_03308,I,US,I,57
3309,Customer_03309,I,US,I,21
3310,Customer_03310,I,US,I,88
3311,Customer_03311,I,US,I,39
3312,Customer_03312,I,US,I,20
3313,Customer_03313,I,US,I,58
3314,Customer_03314,I,US,I,97
3315,Customer_03315,I,US,I,91
3316,Customer_03316,I,US,I,30
3317,Customer_03317,I,US,I,9
3318,Customer_03318,I,US,I,45
3319,Customer_03319,I,US,I,4
3320,Customer_03320,I,US,I,9
3321,Customer_03321,I,US,I,88
3322,Customer_03322,I,US,I,16
3323,Customer_03323,I,US,I,58
3324,Customer_03324,I,US,I,51
3325,Customer_03325,I,US,I,60
3326,Customer_03326,I,US,I,10
3327,Customer_03327,I,US,I,7
3328,Customer_03328,I,US,I,87
3329,Customer_03329,I,US,I,55
3330,Customer_03330,I,US,I,97
3331,Customer_03331,I,US,I,68
3332,Customer_03332,I,US,I,68
3333,Customer_03333,I,US,I,95
3334,Customer_03334,I,US,I,83
3335,Customer_03335,I,US,I,71
3336,Customer_03336,I,US,I,30
3337,Customer_03337,I,US,I,45
3338,Customer_03338,I,US,I,13
3339,Customer_03339,I,US,I,36
3340,Customer_03340,I,US,I,88
3341,Customer_03341,I,US,I,93
3342,Customer_03342,I,US,I,81
3343,Customer_03343,I,US,I,56
3344,Customer_03344,I,US,I,15
3345,Customer_03345,I,US,I,84
3346,Customer_03346,I,US,I,43
3347,Customer_03347,I,US,I,17
3348,Customer_03348,I,US,I,6
3349,Customer_03349,I,US,I,84
3350,Customer_03350,I,US,I,42
3351,Customer_03351,I,US,I,54
3352,Customer_03352,I,US,I,4
3353,Customer_03353,I,US,I,92
3354,Customer_03354,I,US,I,28
3355,Customer_03355,I,US,I,76
3356,Customer_03356,I,US,I,39
3357,Customer_03357,I,US,I,62
3358,Customer_03358,I,US,I,47
3359,Customer_03359,I,US,I,42
3360,Customer_03360,I,US,I,59
3361,Customer_03361,I,US,I,48
3362,Customer_03362,I,US,I,92
3363,Customer_03363,I,US,I,50
3364,Customer_03364,I,US,I,82
3365,Customer_03365,I,US,I,70
3366,Customer_03366,I,US,I,54
3367,Customer_03367,I,US,I,27
3368,Customer_03368,I,US,I,20
3369,Customer_03369,I,US,I,78
3370,Customer_03370,I,US,I,97
3371,Customer_03371,I,US,I,9
3372,Customer_03372,I,US,I,86
3373,Customer_03373,I,US,I,87
3374,Customer_03374,I,US,I,26
3375,Customer_03375,I,US,I,85
3376,Customer_03376,I,US,I,84
3377,Customer_03377,I,US,I,27
3378,Customer_03378,I,US,I,77
3379,Customer_03379,I,US,I,27
3380,Customer_03380,I,US,I,96
3381,Customer_03381,I,US,I,94
3382,Customer_03382,I,US,I,6
3383,Customer_03383,I,US,I,82
3384,Customer_03384,I,US,I,97
3385,Customer_03385,I,US,I,73
3386,Customer_03386,I,US,I,52
3387,Customer_03387,I,US,I,6
3388,Customer_03388,I,US,I,6
3389,Customer_03389,I,US,I,15
3390,Customer_03390,I,US,I,91
3391,Customer_03391,I,US,I,77
3392,Customer_03392,I,US,I,41
3393,Customer_03393,I,US,I,63
3394,Customer_03394,I,US,I,4
3395,Customer_03395,I,US,I,26
3396,Customer_03396,I,US,I,53
3397,Customer_03397,I,US,I,26
3398,Customer_03398,I,US,I,81
3399,Customer_03399,I,US,I,53
3400,Customer_03400,I,US,I,86
3401,Customer_03401,I,US,I,81
3402,Customer_03402,I,US,I,46
3403,Customer_03403,I,US,I,79
3404,Customer_03404,I,US,I,18
3405,Customer_03405,I,US,I,59
3406,Customer_03406,I,US,I,58
3407,Customer_03407,I,US,I,3
3408,Customer_03408,I,US,I,14
3409,Customer_03409,I,US,I,0
3410,Customer_03410,I,US,I,36
3411,Customer_03411,I,US,I,97
3412,Customer_03412,I,US,I,88
3413,Customer_03413,I,US,I,68
3414,Customer_03414,I,US,I,72
3415,Customer_03415,I,US,I,37
3416,Customer_03416,I,US,I,43
3417,Customer_03417,I,US,I,43
3418,Customer_03418,I,US,I,6
3419,Customer_03419,I,US,I,84
3420,Customer_03420,I,US,I,56
3421,Customer_03421,I,US,I,19
3422,Customer_03422,I,US,I,54
3423,Customer_03423,I,US,I,97
3424,Customer_03424,I,US,I,49
3425,Customer_03425,I,US,I,76
3426,Customer_03426,I,US,I,89
3427,Customer_03427,I,US,I,75
3428,Customer_03428,I,US,I,62
3429,Customer_03429,I,US,I,94
3430,Customer_03430,I,US,I,78
3431,Customer_03431,I,US,I,96
3432,Customer_03432,I,US,I,10
3433,Customer_03433,I,US,I,80
3434,Customer_03434,I,US,I,19
3435,Customer_03435,I,US,I,12
3436,Customer_03436,I,US,I,67
3437,Customer_03437,I,US,I,23
3438,Customer_03438,I,US,I,97
3439,Customer_03439,I,US,I,41
3440,Customer_03440,I,US,I,7
3441,Customer_03441,I,US,I,75
3442,Customer_03442,I,US,I,9
3443,Customer_03443,I,US,I,69
3444,Customer_03444,I,US,I,77
3445,Customer_03445,I,US,I,0
3446,Customer_03446,I,US,I,41
3447,Customer_03447,I,US,I,81
3448,Customer_03448,I,US,I,46
3449,Customer_03449,I,US,I,66
3450,Customer_03450,I,US,I,63
3451,Customer_03451,I,US,I,45
3452,Customer_03452,I,US,I,86
3453,Customer_03453,I,US,I,34
3454,Customer_03454,I,US,I,92
3455,Customer_03455,I,US,I,21
3456,Customer_03456,I,US,I,71
3457,Customer_03457,I,US,I,2
3458,Customer_03458,I,US,I,81
3459,Customer_03459,I,US,I,40
3460,Customer_03460,I,US,I,44
3461,Customer_03461,I,US,I,85
3462,Customer_03462,I,US,I,73
3463,Customer_03463,I,US,I,94
3464,Customer_03464,I,US,I,35
3465,Customer_03465,I,US,I,49
3466,Customer_03466,I,US,I,44
3467,Customer_03467,I,US,I,73
3468,Customer_03468,I,US,I,76
3469,Customer_03469,I,US,I,45
3470,Customer_03470,I,US,I,37
3471,Customer_03471,I,US,I,55
3472,Customer_03472,I,US,I,83
3473,Customer_03473,I,US,I,73
3474,Customer_03474,I,US,I,5
3475,Customer_03475,I,US,I,15
3476,Customer_03476,I,US,I,97
3477,Customer_03477,I,US,I,45
3478,Customer_03478,I,US,I,57
3479,Customer_03479,I,US,I,50
3480,Customer_03480,I,US,I,51
3481,Customer_03481,I,US,I,96
3482,Customer_03482,I,US,I,91
3483,Customer_03483,I,US,I,0
3484,Customer_03484,I,US,I,53
3485,Customer_03485,I,US,I,80
3486,Customer_03486,I,US,I,76
3487,Customer_03487,I,US,I,100
3488,Customer_03488,I,US,I,67
3489,Customer_03489,I,US,I,41
3490,Customer_03490,I,US,I,40
3491,Customer_03491,I,US,I,1
3492,Customer_03492,I,US,I,48
3493,Customer_03493,I,US,I,53
3494,Customer_03494,I,US,I,76
3495,Customer_03495,I,US,I,96
3496,Customer_03496,I,US,I,76
3497,Customer_03497,I,US,I,87
3498,Customer_03498,I,US,I,66
3499,Customer_03499,I,US,I,1
3500,Customer_03500,I,US,I,61
3501,Customer_03501,I,US,I,0
3502,Customer_03502,I,US,I,94
3503,Customer_03503,I,US,I,87
3504,Customer_03504,I,US,I,75
3505,Customer_03505,I,US,I,36
3506,Customer_03506,I,US,I,58
3507,Customer_03507,I,US,I,14
3508,Customer_03508,I,US,I,42
3509,Customer_03509,I,US,I,37
3510,Customer_03510,I,US,I,16
3511,Customer_03511,I,US,I,23
