account_id,party_id,init_balance,start_date,end_date,country,business,suspicious,is_fraud,model_id
4067,4067,111.81,1,2000,US,I,False,False,7
4068,4068,137.8,1,2000,US,I,False,False,8
4069,4069,198.95,1,2000,US,I,False,False,9
4070,4070,133.03,1,2000,US,I,False,False,0
4071,4071,122.56,1,2000,US,I,False,False,1
4072,4072,105.77,1,2000,US,I,False,False,2
4073,4073,158.25,1,2000,US,I,False,False,3
4074,4074,148.33,1,2000,US,I,False,False,4
4075,4075,124.18,1,2000,US,I,False,False,5
4076,4076,125.89,1,2000,US,I,False,False,6
4077,4077,148.85,1,2000,US,I,True,True,7
4078,4078,174.5,1,2000,US,I,False,False,8
4079,4079,100.35,1,2000,US,I,False,False,9
4080,4080,135.44,1,2000,US,I,False,False,0
4081,4081,125.33,1,2000,US,I,False,False,1
4082,4082,145.02,1,2000,US,I,True,True,2
4083,4083,118.64,1,2000,US,I,False,False,3
4084,4084,148.59,1,2000,US,I,False,False,4
4085,4085,179.04,1,2000,US,I,False,False,5
4086,4086,96.25,1,2000,US,I,False,False,6
4087,4087,122.71,1,2000,US,I,False,False,7
4088,4088,172.09,1,2000,US,I,False,False,8
4089,4089,150.57,1,2000,US,I,False,False,9
4090,4090,179.0,1,2000,US,I,False,False,0
4091,4091,202.0,1,2000,US,I,False,False,1
4092,4092,114.12,1,2000,US,I,False,False,2
4093,4093,189.84,1,2000,US,I,False,False,3
4094,4094,167.62,1,2000,US,I,False,False,4
4095,4095,95.95,1,2000,US,I,False,False,5
4096,4096,107.16,1,2000,US,I,False,False,6
4097,4097,141.26,1,2000,US,I,False,False,7
4098,4098,127.59,1,2000,US,I,False,False,8
4099,4099,115.34,1,2000,US,I,True,True,9
4100,4100,207.91,1,2000,US,I,False,False,0
4101,4101,149.46,1,2000,US,I,False,False,1
4102,4102,178.86,1,2000,US,I,False,False,2
4103,4103,170.58,1,2000,US,I,False,False,3
4104,4104,165.29,1,2000,US,I,False,False,4
4105,4105,167.33,1,2000,US,I,False,False,5
4106,4106,169.12,1,2000,US,I,False,False,6
4107,4107,179.22,1,2000,US,I,False,False,7
4108,4108,100.59,1,2000,US,I,False,False,8
4109,4109,162.31,1,2000,US,I,False,False,9
4110,4110,113.89,1,2000,US,I,False,False,0
4111,4111,174.58,1,2000,US,I,False,False,1
4112,4112,152.55,1,2000,US,I,False,False,2
4113,4113,93.03,1,2000,US,I,False,False,3
4114,4114,210.72,1,2000,US,I,False,False,4
4115,4115,166.59,1,2000,US,I,False,False,5
4116,4116,187.07,1,2000,US,I,False,False,6
4117,4117,117.11,1,2000,US,I,False,False,7
4118,4118,143.84,1,2000,US,I,False,False,8
4119,4119,173.35,1,2000,US,I,False,False,9
4120,4120,115.1,1,2000,US,I,False,False,0
4121,4121,118.8,1,2000,US,I,False,False,1
4122,4122,102.96,1,2000,US,I,False,False,2
4123,4123,188.01,1,2000,US,I,False,False,3
4124,4124,194.77,1,2000,US,I,False,False,4
4125,4125,104.61,1,2000,US,I,False,False,5
4126,4126,112.84,1,2000,US,I,False,False,6
4127,4127,155.57,1,2000,US,I,False,False,7
4128,4128,192.95,1,2000,US,I,False,False,8
4129,4129,124.01,1,2000,US,I,False,False,9
4130,4130,197.63,1,2000,US,I,False,False,0
4131,4131,183.85,1,2000,US,I,False,False,1
4132,4132,186.0,1,2000,US,I,False,False,2
4133,4133,106.37,1,2000,US,I,False,False,3
4134,4134,143.89,1,2000,US,I,False,False,4
4135,4135,161.61,1,2000,US,I,False,False,5
4136,4136,179.99,1,2000,US,I,False,False,6
4137,4137,172.07,1,2000,US,I,False,False,7
4138,4138,114.99,1,2000,US,I,False,False,8
4139,4139,175.19,1,2000,US,I,False,False,9
4140,4140,158.88,1,2000,US,I,False,False,0
4141,4141,163.34,1,2000,US,I,False,False,1
4142,4142,214.2,1,2000,US,I,False,False,2
4143,4143,194.14,1,2000,US,I,False,False,3
4144,4144,180.67,1,2000,US,I,False,False,4
4145,4145,151.46,1,2000,US,I,False,False,5
4146,4146,134.51,1,2000,US,I,False,False,6
4147,4147,95.97,1,2000,US,I,False,False,7
4148,4148,172.58,1,2000,US,I,False,False,8
4149,4149,100.82,1,2000,US,I,True,True,9
4150,4150,157.52,1,2000,US,I,False,False,0
4151,4151,97.59,1,2000,US,I,False,False,1
4152,4152,105.2,1,2000,US,I,False,False,2
4153,4153,115.63,1,2000,US,I,False,False,3
4154,4154,120.01,1,2000,US,I,False,False,4
4155,4155,145.71,1,2000,US,I,False,False,5
4156,4156,226.16,1,2000,US,I,False,False,6
4157,4157,133.18,1,2000,US,I,False,False,7
4158,4158,155.43,1,2000,US,I,True,True,8
4159,4159,163.76,1,2000,US,I,False,False,9
4160,4160,109.44,1,2000,US,I,False,False,0
4161,4161,146.15,1,2000,US,I,False,False,1
4162,4162,88.91,1,2000,US,I,False,False,2
4163,4163,118.84,1,2000,US,I,True,True,3
4164,4164,125.6,1,2000,US,I,True,True,4
4165,4165,115.28,1,2000,US,I,False,False,5
4166,4166,156.24,1,2000,US,I,False,False,6
4167,4167,119.8,1,2000,US,I,False,False,7
4168,4168,163.46,1,2000,US,I,False,False,8
4169,4169,151.49,1,2000,US,I,False,False,9
4170,4170,137.51,1,2000,US,I,False,False,0
4171,4171,125.24,1,2000,US,I,False,False,1
4172,4172,193.56,1,2000,US,I,False,False,2
4173,4173,118.34,1,2000,US,I,False,False,3
4174,4174,101.2,1,2000,US,I,False,False,4
4175,4175,132.63,1,2000,US,I,False,False,5
4176,4176,141.47,1,2000,US,I,False,False,6
4177,4177,127.63,1,2000,US,I,False,False,7
4178,4178,168.28,1,2000,US,I,False,False,8
4179,4179,137.79,1,2000,US,I,False,False,9
4180,4180,119.48,1,2000,US,I,False,False,0
4181,4181,184.57,1,2000,US,I,False,False,1
4182,4182,181.49,1,2000,US,I,False,False,2
4183,4183,168.87,1,2000,US,I,False,False,3
4184,4184,195.03,1,2000,US,I,False,False,4
4185,4185,138.1,1,2000,US,I,True,True,5
4186,4186,140.76,1,2000,US,I,False,False,6
4187,4187,146.81,1,2000,US,I,False,False,7
4188,4188,101.44,1,2000,US,I,False,False,8
4189,4189,175.79,1,2000,US,I,False,False,9
4190,4190,146.76,1,2000,US,I,False,False,0
4191,4191,190.48,1,2000,US,I,False,False,1
4192,4192,173.45,1,2000,US,I,False,False,2
4193,4193,129.09,1,2000,US,I,False,False,3
4194,4194,182.43,1,2000,US,I,False,False,4
4195,4195,153.99,1,2000,US,I,False,False,5
4196,4196,129.12,1,2000,US,I,False,False,6
4197,4197,229.37,1,2000,US,I,False,False,7
4198,4198,221.59,1,2000,US,I,False,False,8
4199,4199,103.89,1,2000,US,I,False,False,9
4200,4200,119.73,1,2000,US,I,False,False,0
4201,4201,151.93,1,2000,US,I,False,False,1
4202,4202,117.08,1,2000,US,I,False,False,2
4203,4203,198.95,1,2000,US,I,False,False,3
4204,4204,168.75,1,2000,US,I,False,False,4
4205,4205,152.16,1,2000,US,I,False,False,5
4206,4206,92.87,1,2000,US,I,False,False,6
4207,4207,171.39,1,2000,US,I,True,True,7
4208,4208,166.96,1,2000,US,I,False,False,8
4209,4209,93.0,1,2000,US,I,False,False,9
4210,4210,94.42,1,2000,US,I,False,False,0
4211,4211,144.88,1,2000,US,I,False,False,1
4212,4212,177.67,1,2000,US,I,False,False,2
4213,4213,137.6,1,2000,US,I,False,False,3
4214,4214,135.14,1,2000,US,I,False,False,4
4215,4215,206.98,1,2000,US,I,False,False,5
4216,4216,135.55,1,2000,US,I,False,False,6
4217,4217,140.02,1,2000,US,I,False,False,7
4218,4218,166.52,1,2000,US,I,False,False,8
4219,4219,99.79,1,2000,US,I,False,False,9
4220,4220,139.13,1,2000,US,I,False,False,0
4221,4221,126.44,1,2000,US,I,False,False,1
4222,4222,161.42,1,2000,US,I,False,False,2
4223,4223,157.22,1,2000,US,I,False,False,3
4224,4224,172.05,1,2000,US,I,False,False,4
4225,4225,156.07,1,2000,US,I,False,False,5
4226,4226,152.59,1,2000,US,I,False,False,6
4227,4227,106.51,1,2000,US,I,True,True,7
4228,4228,177.63,1,2000,US,I,False,False,8
4229,4229,181.73,1,2000,US,I,False,False,9
4230,4230,178.44,1,2000,US,I,False,False,0
4231,4231,168.03,1,2000,US,I,False,False,1
4232,4232,116.49,1,2000,US,I,False,False,2
4233,4233,111.12,1,2000,US,I,False,False,3
4234,4234,160.22,1,2000,US,I,False,False,4
4235,4235,113.7,1,2000,US,I,False,False,5
4236,4236,106.93,1,2000,US,I,False,False,6
4237,4237,125.94,1,2000,US,I,False,False,7
4238,4238,102.93,1,2000,US,I,False,False,8
4239,4239,115.32,1,2000,US,I,False,False,9
4240,4240,154.63,1,2000,US,I,False,False,0
4241,4241,165.38,1,2000,US,I,False,False,1
4242,4242,132.85,1,2000,US,I,False,False,2
4243,4243,107.15,1,2000,US,I,False,False,3
4244,4244,143.28,1,2000,US,I,False,False,4
4245,4245,139.82,1,2000,US,I,False,False,5
4246,4246,107.4,1,2000,US,I,False,False,6
4247,4247,129.19,1,2000,US,I,False,False,7
4248,4248,133.89,1,2000,US,I,False,False,8
4249,4249,201.47,1,2000,US,I,False,False,9
4250,4250,123.14,1,2000,US,I,False,False,0
4251,4251,142.53,1,2000,US,I,False,False,1
4252,4252,225.09,1,2000,US,I,True,True,2
4253,4253,216.22,1,2000,US,I,False,False,3
4254,4254,125.2,1,2000,US,I,False,False,4
4255,4255,202.15,1,2000,US,I,False,False,5
4256,4256,132.89,1,2000,US,I,False,False,6
4257,4257,137.57,1,2000,US,I,False,False,7
4258,4258,201.45,1,2000,US,I,False,False,8
4259,4259,154.73,1,2000,US,I,False,False,9
4260,4260,149.81,1,2000,US,I,False,False,0
4261,4261,203.29,1,2000,US,I,False,False,1
4262,4262,143.55,1,2000,US,I,True,True,2
4263,4263,172.47,1,2000,US,I,False,False,3
4264,4264,171.06,1,2000,US,I,False,False,4
4265,4265,168.48,1,2000,US,I,False,False,5
4266,4266,93.72,1,2000,US,I,True,True,6
4267,4267,140.75,1,2000,US,I,False,False,7
4268,4268,162.46,1,2000,US,I,False,False,8
4269,4269,172.73,1,2000,US,I,False,False,9
4270,4270,165.61,1,2000,US,I,False,False,0
4271,4271,170.05,1,2000,US,I,False,False,1
4272,4272,125.76,1,2000,US,I,False,False,2
4273,4273,176.49,1,2000,US,I,False,False,3
4274,4274,139.37,1,2000,US,I,False,False,4
4275,4275,192.33,1,2000,US,I,False,False,5
4276,4276,100.25,1,2000,US,I,False,False,6
4277,4277,137.49,1,2000,US,I,False,False,7
4278,4278,111.53,1,2000,US,I,False,False,8
4279,4279,192.7,1,2000,US,I,False,False,9
4280,4280,218.19,1,2000,US,I,False,False,0
4281,4281,114.37,1,2000,US,I,False,False,1
4282,4282,169.13,1,2000,US,I,False,False,2
4283,4283,144.03,1,2000,US,I,False,False,3
4284,4284,145.6,1,2000,US,I,False,False,4
4285,4285,127.92,1,2000,US,I,False,False,5
4286,4286,170.68,1,2000,US,I,False,False,6
4287,4287,216.89,1,2000,US,I,False,False,7
4288,4288,190.66,1,2000,US,I,False,False,8
4289,4289,190.9,1,2000,US,I,False,False,9
4290,4290,123.96,1,2000,US,I,False,False,0
4291,4291,115.61,1,2000,US,I,False,False,1
4292,4292,111.97,1,2000,US,I,False,False,2
4293,4293,181.02,1,2000,US,I,False,False,3
4294,4294,122.2,1,2000,US,I,False,False,4
4295,4295,120.8,1,2000,US,I,False,False,5
4296,4296,160.35,1,2000,US,I,True,True,6
4297,4297,183.29,1,2000,US,I,False,False,7
4298,4298,114.04,1,2000,US,I,False,False,8
4299,4299,164.79,1,2000,US,I,False,False,9
4300,4300,132.73,1,2000,US,I,False,False,0
4301,4301,185.42,1,2000,US,I,False,False,1
4302,4302,160.0,1,2000,US,I,False,False,2
4303,4303,140.53,1,2000,US,I,False,False,3
4304,4304,156.42,1,2000,US,I,False,False,4
4305,4305,223.45,1,2000,US,I,False,False,5
4306,4306,153.25,1,2000,US,I,False,False,6
4307,4307,188.21,1,2000,US,I,False,False,7
4308,4308,198.59,1,2000,US,I,False,False,8
4309,4309,100.6,1,2000,US,I,True,True,9
4310,4310,115.34,1,2000,US,I,False,False,0
4311,4311,130.23,1,2000,US,I,False,False,1
4312,4312,156.47,1,2000,US,I,False,False,2
4313,4313,190.48,1,2000,US,I,False,False,3
4314,4314,163.39,1,2000,US,I,False,False,4
4315,4315,127.54,1,2000,US,I,False,False,5
4316,4316,160.12,1,2000,US,I,False,False,6
4317,4317,177.74,1,2000,US,I,False,False,7
4318,4318,94.29,1,2000,US,I,True,True,8
4319,4319,189.63,1,2000,US,I,True,True,9
4320,4320,185.42,1,2000,US,I,False,False,0
4321,4321,142.86,1,2000,US,I,True,True,1
4322,4322,112.18,1,2000,US,I,False,False,2
4323,4323,107.76,1,2000,US,I,False,False,3
4324,4324,116.94,1,2000,US,I,False,False,4
4325,4325,154.37,1,2000,US,I,False,False,5
4326,4326,144.5,1,2000,US,I,False,False,6
4327,4327,118.19,1,2000,US,I,False,False,7
4328,4328,181.08,1,2000,US,I,False,False,8
4329,4329,127.45,1,2000,US,I,False,False,9
4330,4330,101.62,1,2000,US,I,False,False,0
4331,4331,160.3,1,2000,US,I,False,False,1
4332,4332,167.8,1,2000,US,I,False,False,2
4333,4333,147.25,1,2000,US,I,False,False,3
4334,4334,121.98,1,2000,US,I,False,False,4
4335,4335,130.87,1,2000,US,I,False,False,5
4336,4336,128.15,1,2000,US,I,False,False,6
4337,4337,148.91,1,2000,US,I,False,False,7
4338,4338,101.83,1,2000,US,I,False,False,8
4339,4339,191.37,1,2000,US,I,False,False,9
4340,4340,151.38,1,2000,US,I,False,False,0
4341,4341,125.64,1,2000,US,I,False,False,1
4342,4342,139.71,1,2000,US,I,False,False,2
4343,4343,141.23,1,2000,US,I,False,False,3
4344,4344,187.06,1,2000,US,I,False,False,4
4345,4345,161.16,1,2000,US,I,False,False,5
4346,4346,143.91,1,2000,US,I,False,False,6
4347,4347,91.51,1,2000,US,I,False,False,7
4348,4348,180.37,1,2000,US,I,False,False,8
4349,4349,101.9,1,2000,US,I,False,False,9
4350,4350,136.48,1,2000,US,I,False,False,0
4351,4351,104.78,1,2000,US,I,False,False,1
4352,4352,193.36,1,2000,US,I,False,False,2
4353,4353,107.68,1,2000,US,I,False,False,3
4354,4354,168.97,1,2000,US,I,False,False,4
4355,4355,148.57,1,2000,US,I,False,False,5
4356,4356,143.31,1,2000,US,I,False,False,6
4357,4357,123.24,1,2000,US,I,False,False,7
4358,4358,138.26,1,2000,US,I,False,False,8
4359,4359,138.46,1,2000,US,I,False,False,9
4360,4360,145.33,1,2000,US,I,False,False,0
4361,4361,160.31,1,2000,US,I,False,False,1
4362,4362,191.01,1,2000,US,I,False,False,2
4363,4363,179.47,1,2000,US,I,False,False,3
4364,4364,175.51,1,2000,US,I,False,False,4
4365,4365,174.04,1,2000,US,I,False,False,5
4366,4366,154.44,1,2000,US,I,False,False,6
4367,4367,159.68,1,2000,US,I,False,False,7
4368,4368,169.41,1,2000,US,I,False,False,8
4369,4369,190.22,1,2000,US,I,False,False,9
4370,4370,156.76,1,2000,US,I,False,False,0
4371,4371,138.75,1,2000,US,I,False,False,1
4372,4372,120.21,1,2000,US,I,False,False,2
4373,4373,158.18,1,2000,US,I,False,False,3
4374,4374,104.12,1,2000,US,I,False,False,4
4375,4375,200.4,1,2000,US,I,False,False,5
4376,4376,179.23,1,2000,US,I,False,False,6
4377,4377,187.71,1,2000,US,I,True,True,7
4378,4378,200.44,1,2000,US,I,False,False,8
4379,4379,205.01,1,2000,US,I,False,False,9
4380,4380,203.74,1,2000,US,I,False,False,0
4381,4381,176.85,1,2000,US,I,False,False,1
4382,4382,112.08,1,2000,US,I,True,True,2
4383,4383,125.97,1,2000,US,I,False,False,3
4384,4384,106.38,1,2000,US,I,False,False,4
4385,4385,125.21,1,2000,US,I,False,False,5
4386,4386,155.35,1,2000,US,I,False,False,6
4387,4387,110.06,1,2000,US,I,False,False,7
4388,4388,147.68,1,2000,US,I,True,True,8
4389,4389,121.99,1,2000,US,I,False,False,9
4390,4390,122.51,1,2000,US,I,False,False,0
4391,4391,158.27,1,2000,US,I,False,False,1
4392,4392,183.82,1,2000,US,I,True,True,2
4393,4393,175.56,1,2000,US,I,False,False,3
4394,4394,169.4,1,2000,US,I,False,False,4
4395,4395,124.27,1,2000,US,I,False,False,5
4396,4396,178.31,1,2000,US,I,False,False,6
4397,4397,120.54,1,2000,US,I,False,False,7
4398,4398,102.89,1,2000,US,I,False,False,8
4399,4399,128.05,1,2000,US,I,False,False,9
4400,4400,277.24,1,2000,US,I,True,True,0
4401,4401,349.99,1,2000,US,I,False,False,1
4402,4402,394.84,1,2000,US,I,False,False,2
4403,4403,304.48,1,2000,US,I,False,False,3
4404,4404,297.36,1,2000,US,I,False,False,4
4405,4405,439.35,1,2000,US,I,False,False,5
4406,4406,325.38,1,2000,US,I,False,False,6
4407,4407,262.34,1,2000,US,I,False,False,7
4408,4408,211.83,1,2000,US,I,False,False,8
4409,4409,308.51,1,2000,US,I,False,False,9
4410,4410,214.15,1,2000,US,I,False,False,0
4411,4411,365.43,1,2000,US,I,False,False,1
4412,4412,290.02,1,2000,US,I,True,True,2
4413,4413,348.19,1,2000,US,I,False,False,3
4414,4414,197.6,1,2000,US,I,False,False,4
4415,4415,203.07,1,2000,US,I,False,False,5
4416,4416,294.12,1,2000,US,I,False,False,6
4417,4417,246.63,1,2000,US,I,False,False,7
4418,4418,226.68,1,2000,US,I,True,True,8
4419,4419,233.77,1,2000,US,I,False,False,9
4420,4420,305.38,1,2000,US,I,False,False,0
4421,4421,243.37,1,2000,US,I,False,False,1
4422,4422,373.91,1,2000,US,I,False,False,2
4423,4423,336.15,1,2000,US,I,False,False,3
4424,4424,349.14,1,2000,US,I,False,False,4
4425,4425,194.73,1,2000,US,I,False,False,5
4426,4426,323.45,1,2000,US,I,False,False,6
4427,4427,313.57,1,2000,US,I,False,False,7
4428,4428,435.74,1,2000,US,I,False,False,8
4429,4429,292.26,1,2000,US,I,False,False,9
4430,4430,279.78,1,2000,US,I,False,False,0
4431,4431,238.24,1,2000,US,I,False,False,1
4432,4432,216.61,1,2000,US,I,False,False,2
4433,4433,233.36,1,2000,US,I,False,False,3
4434,4434,327.75,1,2000,US,I,False,False,4
4435,4435,277.25,1,2000,US,I,False,False,5
4436,4436,297.39,1,2000,US,I,False,False,6
4437,4437,223.98,1,2000,US,I,False,False,7
4438,4438,351.87,1,2000,US,I,False,False,8
4439,4439,406.63,1,2000,US,I,False,False,9
4440,4440,255.79,1,2000,US,I,False,False,0
4441,4441,244.11,1,2000,US,I,False,False,1
4442,4442,194.87,1,2000,US,I,False,False,2
4443,4443,411.03,1,2000,US,I,False,False,3
4444,4444,340.53,1,2000,US,I,False,False,4
4445,4445,274.33,1,2000,US,I,False,False,5
4446,4446,258.52,1,2000,US,I,False,False,6
4447,4447,324.12,1,2000,US,I,False,False,7
4448,4448,240.23,1,2000,US,I,False,False,8
4449,4449,362.12,1,2000,US,I,False,False,9
4450,4450,304.01,1,2000,US,I,False,False,0
4451,4451,362.33,1,2000,US,I,False,False,1
4452,4452,418.07,1,2000,US,I,False,False,2
4453,4453,332.6,1,2000,US,I,False,False,3
4454,4454,325.02,1,2000,US,I,False,False,4
4455,4455,327.17,1,2000,US,I,False,False,5
4456,4456,229.46,1,2000,US,I,False,False,6
4457,4457,265.79,1,2000,US,I,False,False,7
4458,4458,319.18,1,2000,US,I,False,False,8
4459,4459,405.01,1,2000,US,I,False,False,9
4460,4460,259.26,1,2000,US,I,False,False,0
4461,4461,308.83,1,2000,US,I,True,True,1
4462,4462,332.33,1,2000,US,I,False,False,2
4463,4463,349.31,1,2000,US,I,False,False,3
4464,4464,273.12,1,2000,US,I,False,False,4
4465,4465,253.16,1,2000,US,I,False,False,5
4466,4466,262.36,1,2000,US,I,False,False,6
4467,4467,290.39,1,2000,US,I,False,False,7
4468,4468,244.2,1,2000,US,I,False,False,8
4469,4469,221.88,1,2000,US,I,False,False,9
4470,4470,215.76,1,2000,US,I,False,False,0
4471,4471,355.97,1,2000,US,I,False,False,1
4472,4472,278.26,1,2000,US,I,False,False,2
4473,4473,197.85,1,2000,US,I,False,False,3
4474,4474,204.41,1,2000,US,I,False,False,4
4475,4475,189.39,1,2000,US,I,False,False,5
4476,4476,332.55,1,2000,US,I,False,False,6
4477,4477,394.14,1,2000,US,I,False,False,7
4478,4478,233.16,1,2000,US,I,False,False,8
4479,4479,266.91,1,2000,US,I,False,False,9
4480,4480,187.43,1,2000,US,I,False,False,0
4481,4481,239.35,1,2000,US,I,False,False,1
4482,4482,221.31,1,2000,US,I,False,False,2
4483,4483,265.15,1,2000,US,I,False,False,3
4484,4484,200.77,1,2000,US,I,False,False,4
4485,4485,304.45,1,2000,US,I,False,False,5
4486,4486,406.88,1,2000,US,I,False,False,6
4487,4487,278.97,1,2000,US,I,False,False,7
4488,4488,335.73,1,2000,US,I,False,False,8
4489,4489,265.21,1,2000,US,I,False,False,9
4490,4490,373.3,1,2000,US,I,False,False,0
4491,4491,302.64,1,2000,US,I,False,False,1
4492,4492,338.48,1,2000,US,I,False,False,2
4493,4493,286.47,1,2000,US,I,True,True,3
4494,4494,395.2,1,2000,US,I,False,False,4
4495,4495,195.43,1,2000,US,I,False,False,5
4496,4496,208.11,1,2000,US,I,False,False,6
4497,4497,259.77,1,2000,US,I,False,False,7
4498,4498,225.03,1,2000,US,I,False,False,8
4499,4499,211.77,1,2000,US,I,False,False,9
4500,4500,244.57,1,2000,US,I,False,False,0
4501,4501,258.15,1,2000,US,I,False,False,1
4502,4502,369.0,1,2000,US,I,False,False,2
4503,4503,206.74,1,2000,US,I,False,False,3
4504,4504,321.69,1,2000,US,I,False,False,4
4505,4505,320.98,1,2000,US,I,False,False,5
4506,4506,355.71,1,2000,US,I,False,False,6
4507,4507,314.69,1,2000,US,I,False,False,7
4508,4508,299.53,1,2000,US,I,True,True,8
4509,4509,247.83,1,2000,US,I,False,False,9
4510,4510,228.44,1,2000,US,I,False,False,0
4511,4511,308.59,1,2000,US,I,False,False,1
4512,4512,331.58,1,2000,US,I,False,False,2
4513,4513,290.43,1,2000,US,I,False,False,3
4514,4514,381.64,1,2000,US,I,False,False,4
4515,4515,268.48,1,2000,US,I,False,False,5
4516,4516,331.53,1,2000,US,I,False,False,6
4517,4517,169.93,1,2000,US,I,False,False,7
4518,4518,205.86,1,2000,US,I,False,False,8
4519,4519,355.88,1,2000,US,I,False,False,9
4520,4520,360.5,1,2000,US,I,False,False,0
4521,4521,251.21,1,2000,US,I,True,True,1
4522,4522,356.11,1,2000,US,I,False,False,2
4523,4523,380.47,1,2000,US,I,False,False,3
4524,4524,225.78,1,2000,US,I,False,False,4
4525,4525,382.03,1,2000,US,I,False,False,5
4526,4526,281.46,1,2000,US,I,True,True,6
4527,4527,214.84,1,2000,US,I,False,False,7
4528,4528,218.92,1,2000,US,I,False,False,8
4529,4529,338.79,1,2000,US,I,False,False,9
4530,4530,371.37,1,2000,US,I,False,False,0
4531,4531,294.14,1,2000,US,I,False,False,1
4532,4532,274.31,1,2000,US,I,False,False,2
4533,4533,211.44,1,2000,US,I,False,False,3
4534,4534,412.63,1,2000,US,I,True,True,4
4535,4535,326.64,1,2000,US,I,False,False,5
4536,4536,207.64,1,2000,US,I,False,False,6
4537,4537,301.19,1,2000,US,I,False,False,7
4538,4538,386.53,1,2000,US,I,False,False,8
4539,4539,287.41,1,2000,US,I,False,False,9
4540,4540,348.35,1,2000,US,I,False,False,0
4541,4541,211.32,1,2000,US,I,False,False,1
4542,4542,341.99,1,2000,US,I,False,False,2
4543,4543,335.46,1,2000,US,I,True,True,3
4544,4544,269.73,1,2000,US,I,False,False,4
4545,4545,252.34,1,2000,US,I,False,False,5
4546,4546,327.19,1,2000,US,I,False,False,6
4547,4547,350.0,1,2000,US,I,False,False,7
4548,4548,172.24,1,2000,US,I,False,False,8
4549,4549,246.52,1,2000,US,I,False,False,9
4550,4550,237.89,1,2000,US,I,False,False,0
4551,4551,229.29,1,2000,US,I,False,False,1
4552,4552,342.43,1,2000,US,I,False,False,2
4553,4553,360.26,1,2000,US,I,False,False,3
4554,4554,329.05,1,2000,US,I,False,False,4
4555,4555,364.8,1,2000,US,I,False,False,5
4556,4556,320.27,1,2000,US,I,False,False,6
4557,4557,276.15,1,2000,US,I,False,False,7
4558,4558,317.62,1,2000,US,I,False,False,8
4559,4559,372.98,1,2000,US,I,False,False,9
4560,4560,274.21,1,2000,US,I,False,False,0
4561,4561,257.29,1,2000,US,I,False,False,1
4562,4562,209.42,1,2000,US,I,False,False,2
4563,4563,318.19,1,2000,US,I,False,False,3
4564,4564,365.96,1,2000,US,I,False,False,4
4565,4565,385.08,1,2000,US,I,False,False,5
4566,4566,328.1,1,2000,US,I,False,False,6
4567,4567,245.79,1,2000,US,I,False,False,7
4568,4568,245.74,1,2000,US,I,False,False,8
4569,4569,271.31,1,2000,US,I,False,False,9
4570,4570,326.08,1,2000,US,I,False,False,0
4571,4571,197.67,1,2000,US,I,False,False,1
4572,4572,293.01,1,2000,US,I,False,False,2
4573,4573,236.37,1,2000,US,I,False,False,3
4574,4574,256.49,1,2000,US,I,False,False,4
4575,4575,321.85,1,2000,US,I,False,False,5
4576,4576,249.44,1,2000,US,I,True,True,6
4577,4577,201.95,1,2000,US,I,False,False,7
4578,4578,372.8,1,2000,US,I,False,False,8
4579,4579,384.79,1,2000,US,I,False,False,9
4580,4580,300.93,1,2000,US,I,False,False,0
4581,4581,371.01,1,2000,US,I,False,False,1
4582,4582,326.72,1,2000,US,I,False,False,2
4583,4583,262.4,1,2000,US,I,False,False,3
4584,4584,323.56,1,2000,US,I,False,False,4
4585,4585,334.47,1,2000,US,I,False,False,5
4586,4586,241.63,1,2000,US,I,False,False,6
4587,4587,200.82,1,2000,US,I,False,False,7
4588,4588,357.64,1,2000,US,I,False,False,8
4589,4589,383.68,1,2000,US,I,False,False,9
4590,4590,256.14,1,2000,US,I,False,False,0
4591,4591,315.45,1,2000,US,I,False,False,1
4592,4592,311.16,1,2000,US,I,False,False,2
4593,4593,203.04,1,2000,US,I,False,False,3
4594,4594,239.24,1,2000,US,I,False,False,4
4595,4595,372.22,1,2000,US,I,False,False,5
4596,4596,347.61,1,2000,US,I,False,False,6
4597,4597,263.56,1,2000,US,I,False,False,7
4598,4598,326.87,1,2000,US,I,False,False,8
4599,4599,276.14,1,2000,US,I,False,False,9
4600,4600,224.28,1,2000,US,I,False,False,0
4601,4601,381.59,1,2000,US,I,False,False,1
4602,4602,177.21,1,2000,US,I,False,False,2
4603,4603,337.69,1,2000,US,I,False,False,3
4604,4604,207.1,1,2000,US,I,False,False,4
4605,4605,212.05,1,2000,US,I,False,False,5
4606,4606,219.55,1,2000,US,I,False,False,6
4607,4607,326.68,1,2000,US,I,False,False,7
4608,4608,404.42,1,2000,US,I,False,False,8
4609,4609,397.29,1,2000,US,I,False,False,9
4610,4610,244.24,1,2000,US,I,False,False,0
4611,4611,306.1,1,2000,US,I,False,False,1
4612,4612,416.43,1,2000,US,I,False,False,2
4613,4613,303.21,1,2000,US,I,False,False,3
4614,4614,214.15,1,2000,US,I,False,False,4
4615,4615,267.3,1,2000,US,I,True,True,5
4616,4616,248.12,1,2000,US,I,False,False,6
4617,4617,345.3,1,2000,US,I,False,False,7
4618,4618,232.02,1,2000,US,I,False,False,8
4619,4619,301.67,1,2000,US,I,False,False,9
4620,4620,219.14,1,2000,US,I,False,False,0
4621,4621,190.88,1,2000,US,I,False,False,1
4622,4622,234.7,1,2000,US,I,True,True,2
4623,4623,438.82,1,2000,US,I,True,True,3
4624,4624,350.58,1,2000,US,I,False,False,4
